position,rsr,splice,total_reads,transcript
2244,4.303104077609585,0.0,1009,ENST00000373783.3
2252,1.0780898679603526,0.0,1906,ENST00000373783.3
618,1.8550776053215081,1.0,1030,ENST00000277746.11
676,2.008665388166773,1.0,1066,ENST00000373758.5
677,1.3341784212624237,1.0,1761,ENST00000373758.5
747,1.9274734443695645,1.0,1679,ENST00000373758.5
749,1.9274734443695645,1.0,1679,ENST00000373758.5
752,1.9944743240256395,1.0,2006,ENST00000373758.5
753,1.9524699947330983,1.0,3430,ENST00000373758.5
759,2.106090373280943,1.0,1579,ENST00000373758.5
762,1.3552775659996663,0.0,1305,ENST00000404883.2
2862,2.7690532553760314,1.0,1626,ENST00000212015.11
2064,4.754610815879962,1.0,1040,ENST00000358913.10
394,0.5478260869565217,1.0,1001,ENST00000481819.5
428,0.5236864771748493,1.0,1443,ENST00000481819.5
430,1.9292786421499293,1.0,1596,ENST00000481819.5
1127,2.5019007857453377,1.0,2242,ENST00000481819.5
1148,1.815614773258532,1.0,2315,ENST00000481819.5
1149,1.77178431040644,1.0,3576,ENST00000481819.5
1151,1.6708715596330277,1.0,2436,ENST00000481819.5
1176,1.6632860040567952,1.0,1362,ENST00000481819.5
1177,2.095106026463281,1.0,1619,ENST00000481819.5
1835,1.6441519621853609,1.0,3131,ENST00000481819.5
1892,4.120341987424436,1.0,9247,ENST00000481819.5
1910,2.2199201305393337,1.0,2829,ENST00000481819.5
1913,1.851620422835796,1.0,5582,ENST00000481819.5
1916,1.6672297297297296,1.0,6769,ENST00000481819.5
1917,1.5796340091503849,1.0,9878,ENST00000481819.5
2000,2.7664572521169086,1.0,1154,ENST00000481819.5
2067,0.4828033744321869,1.0,1985,ENST00000481819.5
2180,1.9917184265010348,1.0,1682,ENST00000481819.5
963,1.7662428882489287,1.0,1379,ENST00000490442.5
987,1.7875,1.0,1072,ENST00000490442.5
1180,3.3825849020446155,1.0,2378,ENST00000490442.5
1251,2.590322479071494,1.0,3256,ENST00000490442.5
1253,2.976392158185243,1.0,4224,ENST00000490442.5
1254,3.9812457947639,1.0,2207,ENST00000490442.5
1284,4.299188442159266,1.0,1619,ENST00000490442.5
1287,5.15394483243227,1.0,1782,ENST00000490442.5
1296,6.077467210861831,1.0,9755,ENST00000490442.5
1297,6.07746721086183,1.0,9755,ENST00000490442.5
1298,4.455782753396097,1.0,3325,ENST00000490442.5
1301,0.5399948559670782,1.0,1088,ENST00000490442.5
1303,0.42625076266015854,1.0,2639,ENST00000490442.5
1304,0.44861944520294256,1.0,5447,ENST00000490442.5
1306,0.5707558416785886,1.0,1463,ENST00000490442.5
1307,0.5489021956087825,1.0,1750,ENST00000490442.5
1310,0.4748619945638468,1.0,3245,ENST00000490442.5
1312,0.4748619945638468,1.0,3245,ENST00000490442.5
1319,0.6563676286072773,1.0,1880,ENST00000490442.5
1510,1.6906729634002362,1.0,1798,ENST00000490442.5
1004,2.2345679012345685,1.0,1154,ENST00000265872.11
1005,2.2345679012345685,1.0,1154,ENST00000265872.11
1033,2.3572388632872503,1.0,1003,ENST00000265872.11
910,2.1525367866609244,1.0,1646,ENST00000373585.8
915,2.9077222105707485,1.0,1069,ENST00000373585.8
1136,1.2604713095590572,1.0,1415,ENST00000373585.8
1362,0.4721257991775387,1.0,1026,ENST00000373585.8
2239,2.3930501738698458,1.0,1220,ENST00000373585.8
62,1.066605359957961,1.0,1396,ENST00000354185.9
63,1.5244084880450384,1.0,2087,ENST00000354185.9
108,1.5205402223818336,1.0,3222,ENST00000354185.9
349,2.0657028805696407,1.0,1645,ENST00000620315.2
357,2.454442771084337,1.0,1457,ENST00000620315.2
365,0.963105650530568,1.0,5551,ENST00000620315.2
474,1.6178409090909092,1.0,2116,ENST00000620315.2
784,1.6968817984046412,1.0,1369,ENST00000620315.2
801,2.2089321588626176,1.0,1738,ENST00000620315.2
927,0.4600033823778116,1.0,1775,ENST00000620315.2
929,2.044037685060565,1.0,1645,ENST00000620315.2
959,2.3350035790980668,1.0,1692,ENST00000620315.2
1017,1.7673989860193575,1.0,1283,ENST00000620315.2
1074,1.7627118644067796,1.0,1498,ENST00000620315.2
1075,2.028180354267311,1.0,1306,ENST00000620315.2
1192,2.45213963963964,1.0,1112,ENST00000620315.2
1198,1.9820295983086682,1.0,1146,ENST00000620315.2
1221,1.6457934991402663,1.0,3260,ENST00000620315.2
1245,1.7790633777017948,1.0,2155,ENST00000620315.2
1427,3.17590167237558,1.0,1595,ENST00000620315.2
1525,2.2076923076923083,1.0,1509,ENST00000620315.2
1586,1.6922326307572209,1.0,1153,ENST00000620315.2
1617,2.286633850814085,1.0,1286,ENST00000620315.2
1780,3.2403240324032403,1.0,1103,ENST00000620315.2
1868,2.247015915119364,1.0,1834,ENST00000620315.2
1870,2.003454058815484,1.0,3028,ENST00000620315.2
1885,0.584075924500824,1.0,2408,ENST00000620315.2
1888,1.7006352047586013,1.0,2343,ENST00000620315.2
1893,1.7418426103646834,1.0,1124,ENST00000620315.2
2032,0.8188983462597398,1.0,2288,ENST00000620315.2
2033,0.8188983462597398,1.0,2288,ENST00000620315.2
2102,1.7271234728861846,1.0,1290,ENST00000620315.2
2187,2.5187969924812026,1.0,1172,ENST00000620315.2
2201,2.345679012345679,1.0,1670,ENST00000620315.2
2317,0.6260532524435457,1.0,1293,ENST00000620315.2
2335,2.139371103080478,1.0,2570,ENST00000620315.2
2336,2.3330935251798564,1.0,1727,ENST00000620315.2
2466,4.555458713592269,1.0,1203,ENST00000620315.2
2542,1.665415330011603,1.0,1245,ENST00000620315.2
2549,0.6803135888501742,1.0,1211,ENST00000620315.2
2568,0.609117698041255,1.0,1643,ENST00000620315.2
2898,1.6211453744493391,1.0,1711,ENST00000620315.2
2967,1.6482545293857709,1.0,1328,ENST00000620315.2
3085,0.6060603846278133,1.0,6750,ENST00000620315.2
3086,0.3369568987888813,1.0,5706,ENST00000620315.2
3087,0.8674141749723147,1.0,3101,ENST00000620315.2
3302,1.7039297046619477,1.0,1795,ENST00000620315.2
3385,1.5727124183006531,1.0,1435,ENST00000620315.2
3515,1.454604526365702,1.0,1106,ENST00000620315.2
3523,2.014308499153492,1.0,2798,ENST00000620315.2
3524,0.8579638752052545,1.0,1322,ENST00000620315.2
3525,1.6754490860049045,1.0,3637,ENST00000620315.2
3527,2.495221712538226,1.0,1398,ENST00000620315.2
3529,0.5952088452088452,1.0,1008,ENST00000620315.2
3533,0.9404794294582446,1.0,3996,ENST00000620315.2
3712,2.2131752305665358,1.0,1596,ENST00000620315.2
4042,2.4549528949053325,1.0,1972,ENST00000620315.2
4123,2.9990167158308747,1.0,1591,ENST00000620315.2
4141,1.8991051214310288,1.0,3015,ENST00000620315.2
4454,1.5617899373985629,1.0,1521,ENST00000620315.2
4608,1.875,1.0,1654,ENST00000620315.2
4668,1.7510123799606618,1.0,2118,ENST00000620315.2
4743,1.5351003553250746,1.0,1227,ENST00000620315.2
1659,2.9971181556195963,1.0,1472,ENST00000361983.7
1660,3.2014715969320946,1.0,2298,ENST00000361983.7
1662,2.8273366418527712,1.0,2481,ENST00000361983.7
1664,2.233329670397588,1.0,2427,ENST00000361983.7
1669,1.396786919082876,1.0,1532,ENST00000361983.7
68,1.878700082469832,1.0,1046,ENST00000263559.11
69,1.8337416410753895,1.0,1062,ENST00000263559.11
77,4.520784104699089,1.0,1133,ENST00000263559.11
79,4.842918985776128,1.0,1012,ENST00000263559.11
91,6.402597402597403,1.0,1271,ENST00000263559.11
92,7.966369041167838,1.0,2111,ENST00000263559.11
863,1.5043163734550251,1.0,1169,ENST00000263559.11
1151,2.7274605989597505,1.0,1399,ENST00000263559.11
1379,3.1014130100512336,1.0,1276,ENST00000263559.11
2240,5.569647147601374,1.0,2195,ENST00000359426.7
2241,5.569647147601374,1.0,2195,ENST00000359426.7
2373,2.0157913109383685,1.0,1124,ENST00000359426.7
134,1.3524008639825682,0.0,1022,ENST00000428512.1
140,0.5783106580033744,0.0,1340,ENST00000428512.1
142,0.5783106580033744,0.0,1340,ENST00000428512.1
158,1.4743589743589742,0.0,1672,ENST00000428512.1
164,0.9170428939811764,0.0,2838,ENST00000428512.1
165,1.1296909267883204,0.0,5767,ENST00000428512.1
2493,0.2401934799893984,1.0,1031,ENST00000373218.5
2495,0.2401934799893984,1.0,1031,ENST00000373218.5
105,6.421057174664812,1.0,2009,ENST00000299381.5
106,6.092680955865298,1.0,3428,ENST00000299381.5
107,5.455928038514529,1.0,3756,ENST00000299381.5
152,2.0136752136752136,1.0,1055,ENST00000299381.5
304,1.946355446355446,1.0,1121,ENST00000299381.5
326,0.4974093264248705,1.0,1189,ENST00000299381.5
437,1.817801047120419,1.0,2185,ENST00000299381.5
438,1.817801047120419,1.0,2185,ENST00000299381.5
439,2.465843023255814,1.0,1216,ENST00000299381.5
448,1.2403197248148867,1.0,2555,ENST00000299381.5
455,1.5853844201979193,1.0,1342,ENST00000299381.5
464,0.5475285171102662,1.0,1196,ENST00000299381.5
489,1.6736866573686653,1.0,1688,ENST00000299381.5
494,1.0116940354456556,1.0,3204,ENST00000299381.5
497,0.6328312678741659,1.0,2430,ENST00000299381.5
519,1.8332654886360134,1.0,5579,ENST00000299381.5
520,1.776993217613672,1.0,8667,ENST00000299381.5
522,1.7520375237018062,1.0,5956,ENST00000299381.5
523,1.4331928292209144,1.0,5924,ENST00000299381.5
574,1.6988991842876378,1.0,1239,ENST00000299381.5
628,2.034080717488789,1.0,1477,ENST00000299381.5
847,2.511760752688172,1.0,2423,ENST00000299381.5
848,2.511760752688172,1.0,2423,ENST00000299381.5
1020,2.008672659968271,1.0,2100,ENST00000299381.5
4,0.5143788199415931,1.0,1344,ENST00000473155.2
10,0.9699647025704324,1.0,1749,ENST00000473155.2
11,0.9699647025704324,1.0,1749,ENST00000473155.2
16,0.3944795859689477,1.0,1154,ENST00000473155.2
17,1.7272861761158864,1.0,2200,ENST00000473155.2
24,1.69017094017094,1.0,1526,ENST00000473155.2
28,1.6470747317740493,1.0,3051,ENST00000473155.2
42,1.8016298342541441,1.0,2234,ENST00000473155.2
52,1.7579143389199257,1.0,2544,ENST00000473155.2
62,1.453283269297939,1.0,2738,ENST00000473155.2
76,1.5923133375556695,1.0,3456,ENST00000473155.2
256,1.4341787624140565,1.0,5000,ENST00000473155.2
370,1.2792389301823264,1.0,3438,ENST00000473155.2
441,1.285889278484647,1.0,7245,ENST00000473155.2
679,1.8179160186625196,1.0,3003,ENST00000471240.2
511,0.6985476695463244,1.0,3316,ENST00000473155.2
559,1.592717020845441,1.0,9978,ENST00000473155.2
622,1.7273298640281198,1.0,8923,ENST00000473155.2
677,0.7247396584738873,1.0,3303,ENST00000473155.2
755,1.4869883437245863,1.0,3119,ENST00000473155.2
756,1.7071200805571871,1.0,3150,ENST00000473155.2
813,1.054461120897935,1.0,6356,ENST00000473155.2
816,1.3821328679687312,1.0,3022,ENST00000473155.2
836,1.4395755598416158,1.0,4381,ENST00000473155.2
855,1.2713643178410794,1.0,4447,ENST00000473155.2
944,1.2554447414308196,1.0,38716,ENST00000473155.2
945,1.4309044261487232,1.0,29707,ENST00000473155.2
946,1.0187427855513949,1.0,15123,ENST00000473155.2
947,1.509367490761744,1.0,11855,ENST00000473155.2
1128,1.386350598454074,1.0,18009,ENST00000473155.2
1129,1.3501645051684532,1.0,12433,ENST00000473155.2
1224,3.283512613619672,1.0,14908,ENST00000473155.2
1289,1.4529249886518385,1.0,8838,ENST00000473155.2
1313,1.4864688400899444,1.0,9083,ENST00000473155.2
1358,0.7220676262214204,1.0,13208,ENST00000473155.2
1398,3.036709200954919,1.0,23081,ENST00000473155.2
1401,5.747876202494452,1.0,24132,ENST00000473155.2
1405,2.758840892418389,1.0,25786,ENST00000473155.2
1408,5.442354139590527,1.0,26627,ENST00000473155.2
1414,3.4746887735268355,1.0,30414,ENST00000473155.2
1417,3.890020872241143,1.0,83210,ENST00000473155.2
1418,4.493631387080751,1.0,135351,ENST00000473155.2
1420,3.013780772354264,1.0,112726,ENST00000473155.2
1421,2.0467205959310566,1.0,52205,ENST00000473155.2
1423,0.41898495552293263,1.0,55355,ENST00000473155.2
1424,0.4497833052640671,1.0,25512,ENST00000473155.2
1425,0.36016761540731856,1.0,81808,ENST00000473155.2
1431,0.4373142273644406,1.0,57162,ENST00000473155.2
1440,0.3238701510569368,1.0,24541,ENST00000473155.2
1477,0.8849082876737182,1.0,14138,ENST00000473155.2
1569,15.782333657389614,1.0,10617,ENST00000473155.2
1570,11.948388009902528,1.0,30201,ENST00000473155.2
1580,8.718451174349928,1.0,26577,ENST00000473155.2
1584,3.4191192196452023,1.0,31927,ENST00000473155.2
1681,10.082340522002623,1.0,19863,ENST00000473155.2
1701,1.7563408556871474,1.0,23311,ENST00000473155.2
1704,1.4095677905308464,1.0,5951,ENST00000473155.2
1714,0.9852126734508708,1.0,15626,ENST00000473155.2
97,0.4785867237687366,1.0,1359,ENST00000372833.6
98,0.8421031027011376,1.0,1754,ENST00000372833.6
286,1.7433775761381003,1.0,2384,ENST00000372833.6
291,1.9139764881507744,1.0,1253,ENST00000372833.6
481,3.8032319074330867,1.0,2854,ENST00000372833.6
132,2.6717934312459617,1.0,1145,ENST00000623461.3
173,0.2194004719004719,1.0,1295,ENST00000623461.3
3894,2.5885434251383783,1.0,1447,ENST00000623461.3
3954,1.8444007325510408,1.0,1463,ENST00000623461.3
3958,0.5485646449384849,1.0,1048,ENST00000623461.3
4052,1.751231527093596,1.0,1115,ENST00000623461.3
4399,3.946978343712241,1.0,1166,ENST00000623461.3
4677,1.4784903119741184,1.0,1259,ENST00000623461.3
4868,1.6921753951912193,1.0,1465,ENST00000623461.3
5676,0.3924251439753567,1.0,1375,ENST00000623461.3
5938,3.0532458059810366,1.0,1099,ENST00000623461.3
5939,3.0532458059810366,1.0,1099,ENST00000623461.3
6041,1.06553911205074,1.0,1206,ENST00000623461.3
6042,1.06553911205074,1.0,1206,ENST00000623461.3
6419,1.8195740185563465,1.0,1152,ENST00000623461.3
6935,0.3588893044998325,1.0,1620,ENST00000623461.3
7232,0.4005623505478281,1.0,1436,ENST00000623461.3
7300,0.4135433871172659,1.0,1112,ENST00000623461.3
7366,1.7077759197324416,1.0,1367,ENST00000623461.3
7436,1.7899982814916648,1.0,1271,ENST00000623461.3
148,2.4255646855751407,1.0,1709,ENST00000372734.5
193,2.193418940609952,1.0,1532,ENST00000672604.1
195,2.193418940609952,1.0,1532,ENST00000672604.1
222,1.002626581991275,1.0,2706,ENST00000672604.1
224,0.5286713286713287,1.0,1326,ENST00000672604.1
229,0.6404842342342343,1.0,1500,ENST00000672604.1
340,0.8585874646230165,1.0,1665,ENST00000332211.11
341,0.6946333620333416,1.0,2764,ENST00000332211.11
351,1.9406873614190692,1.0,1432,ENST00000332211.11
358,1.4425465838509317,1.0,1755,ENST00000332211.11
496,1.921420291623452,1.0,1970,ENST00000332211.11
498,1.921420291623452,1.0,1970,ENST00000332211.11
504,2.1194073639430835,1.0,1001,ENST00000332211.11
512,2.014144271570014,1.0,1215,ENST00000332211.11
527,1.6802128406034382,1.0,1322,ENST00000332211.11
974,0.4510268270120258,1.0,1290,ENST00000332211.11
975,0.4510268270120258,1.0,1290,ENST00000332211.11
979,2.154253308128544,1.0,1341,ENST00000332211.11
980,2.154253308128544,1.0,1341,ENST00000332211.11
989,1.5220985467936867,1.0,1936,ENST00000332211.11
1132,2.325752508361204,1.0,1190,ENST00000332211.11
1133,2.285778985553921,1.0,1655,ENST00000332211.11
1158,1.829343466131252,1.0,2229,ENST00000332211.11
1164,2.0281932267491842,1.0,1246,ENST00000332211.11
1171,0.6150863108492238,1.0,4377,ENST00000332211.11
1186,1.3912687904042371,1.0,2468,ENST00000332211.11
79,0.5965926197753086,1.0,3168,ENST00000435275.5
99,1.6957547169811322,1.0,1141,ENST00000435275.5
101,0.8662124468425625,1.0,2903,ENST00000435275.5
102,0.813818781506943,1.0,9194,ENST00000435275.5
103,0.8123770987888119,1.0,12858,ENST00000435275.5
2,1.1987603120401058,1.0,36487,ENST00000478655.6
3,1.430446196068143,1.0,45942,ENST00000478655.6
4,1.4269831577675811,1.0,48886,ENST00000478655.6
6,1.0510441428315824,1.0,8864,ENST00000478655.6
7,1.7274531143012362,1.0,14110,ENST00000478655.6
10,1.5801575539930752,1.0,18397,ENST00000478655.6
14,1.5546231353708757,1.0,14923,ENST00000478655.6
16,1.527294250585165,1.0,9412,ENST00000478655.6
18,1.549553644097479,1.0,20176,ENST00000478655.6
21,1.7468775838450843,1.0,35679,ENST00000478655.6
23,1.5410617405592018,1.0,49855,ENST00000478655.6
24,1.2893813507128344,1.0,43440,ENST00000478655.6
25,1.0437861758022302,1.0,26292,ENST00000478655.6
26,1.155739746150364,1.0,17204,ENST00000478655.6
27,1.2761744868669354,1.0,64179,ENST00000478655.6
28,1.2444711429138795,1.0,72806,ENST00000478655.6
2055,0.9004844180743531,0.0,1110,ENST00000480662.2
2057,0.7687683997674649,0.0,3555,ENST00000480662.2
2066,1.1351003243785511,0.0,74177,ENST00000480662.2
638,1.1781506645842932,1.0,1713,ENST00000225174.8
276,2.3282353561438347,0.0,1210,ENST00000520547.4
322,1.6669885205450057,0.0,1390,ENST00000520547.4
327,1.8086124401913881,0.0,1060,ENST00000520547.4
334,2.312740439013352,0.0,1219,ENST00000520547.4
474,2.4360045096678884,0.0,1391,ENST00000520547.4
479,0.5526824034334765,0.0,1070,ENST00000520547.4
481,1.549763176154705,0.0,1694,ENST00000520547.4
482,0.6601633393829399,0.0,1576,ENST00000520547.4
483,1.549763176154705,0.0,1694,ENST00000520547.4
29,0.7784184424479114,1.0,2348,ENST00000606162.6
30,0.810302707512885,1.0,2045,ENST00000606162.6
64,2.1514826538884853,1.0,1133,ENST00000606162.6
219,1.3516833012471976,1.0,1109,ENST00000606162.6
257,3.005414296405506,1.0,1247,ENST00000606162.6
643,1.3939439979967094,1.0,1156,ENST00000606162.6
52,1.162380960671321,1.0,1605,ENST00000372134.6
124,0.7400031826138354,1.0,2196,ENST00000372134.6
156,1.9053080071620532,1.0,4423,ENST00000372134.6
224,0.6787220772399758,1.0,4127,ENST00000372134.6
270,1.4070714266391335,1.0,6337,ENST00000372134.6
271,1.4214693033829224,1.0,11246,ENST00000372134.6
311,1.729017251405311,1.0,4550,ENST00000372134.6
112,1.037956910182409,0.0,1038,ENST00000389400.4
514,0.7734487734487735,0.0,1020,ENST00000389400.4
519,0.6061482820976491,0.0,1466,ENST00000389400.4
520,0.7429208916867542,0.0,4421,ENST00000389400.4
521,0.7200618504080826,0.0,6202,ENST00000389400.4
522,0.7200618504080826,0.0,6202,ENST00000389400.4
523,0.5931213137530403,0.0,11442,ENST00000389400.4
526,1.1278545139640617,0.0,6970,ENST00000389400.4
528,1.2612584314754125,0.0,11755,ENST00000389400.4
530,0.7753201396973225,0.0,3936,ENST00000389400.4
1266,3.314167932306357,1.0,1028,ENST00000371996.9
1289,2.1052631578947367,1.0,1035,ENST00000371996.9
1308,0.6790623465881199,1.0,1780,ENST00000371996.9
1332,0.6096942783086373,1.0,3779,ENST00000371996.9
1339,1.5635521885521884,1.0,2348,ENST00000371996.9
1340,1.9672412654382143,1.0,1843,ENST00000371996.9
1925,2.624609433120072,1.0,1145,ENST00000371996.9
1962,1.9074335322843192,1.0,1134,ENST00000371996.9
1976,0.6695081967213116,1.0,1969,ENST00000371996.9
1977,1.9082125603864728,1.0,1472,ENST00000371996.9
1980,1.6379769299023956,1.0,2321,ENST00000371996.9
1998,1.6323238973008558,1.0,1848,ENST00000371996.9
2003,1.5535289452815229,1.0,4382,ENST00000371996.9
2004,1.6594637540082453,1.0,6785,ENST00000371996.9
2006,1.8264729620661824,1.0,4640,ENST00000371996.9
2009,1.3448526070212603,1.0,6964,ENST00000371996.9
817,2.440783833435395,1.0,1657,ENST00000371953.8
819,1.6874699745701383,1.0,4074,ENST00000371953.8
459,0.83204064081988,0.0,3201,ENST00000395256.2
461,0.9209555237661748,0.0,2616,ENST00000395256.2
462,1.0132480607692618,0.0,2155,ENST00000395256.2
463,2.0559006211180124,0.0,1681,ENST00000395256.2
468,0.8568098870987912,0.0,2806,ENST00000395256.2
469,1.3737250403917074,0.0,6048,ENST00000395256.2
470,1.450560326989131,0.0,8481,ENST00000395256.2
321,2.9621831363578863,1.0,1514,ENST00000472832.2
877,1.6094276094276094,1.0,1309,ENST00000371922.1
887,1.917374080362196,1.0,1434,ENST00000371922.1
984,0.3835575216884552,1.0,1013,ENST00000357339.7
1150,0.6929025753298381,1.0,1021,ENST00000357339.7
3120,2.330665279328134,1.0,2112,ENST00000371627.5
5846,12.594073272593652,1.0,1212,ENST00000371627.5
5847,8.852355004193543,1.0,2054,ENST00000371627.5
5878,0.067578125,1.0,1112,ENST00000371627.5
5880,0.067578125,1.0,1112,ENST00000371627.5
1856,1.8296838227770391,1.0,1589,ENST00000265990.12
1860,1.7919720186542305,1.0,1803,ENST00000265990.12
3135,6.87694065117686,1.0,1077,ENST00000265990.12
146,1.0057083435822942,0.0,1102,ENST00000335274.2
202,0.4622241086587437,0.0,1313,ENST00000335274.2
203,0.4622241086587437,0.0,1313,ENST00000335274.2
221,2.8113525091799265,0.0,1421,ENST00000335274.2
222,0.5685614849187935,0.0,2043,ENST00000335274.2
223,1.4885978721806497,0.0,3464,ENST00000335274.2
294,1.840987508704273,1.0,1832,ENST00000260731.5
295,1.8347151360544216,1.0,1608,ENST00000260731.5
297,2.5710429962659793,1.0,2132,ENST00000260731.5
298,3.3069569835369097,1.0,1015,ENST00000260731.5
689,2.8625594935771663,1.0,1135,ENST00000260731.5
3354,2.2479440069991248,1.0,1519,ENST00000260731.5
3356,2.1970319780635927,1.0,3164,ENST00000260731.5
3360,2.187750044255621,1.0,1818,ENST00000260731.5
3362,2.187750044255621,1.0,1818,ENST00000260731.5
1846,2.6506063772760107,1.0,1061,ENST00000260762.10
860,0.4536205614979028,1.0,1013,ENST00000371485.8
1160,1.9450561925303669,1.0,1040,ENST00000371485.8
1173,2.710583153347732,1.0,1214,ENST00000371485.8
1208,1.7977303903229833,1.0,1493,ENST00000371485.8
1226,2.0703961102397224,1.0,4545,ENST00000371485.8
1227,2.485415431067019,1.0,2576,ENST00000371485.8
1799,1.7974491808780393,1.0,1294,ENST00000394036.5
1801,0.7871657754010695,1.0,1016,ENST00000394036.5
104,1.2252597983712616,0.0,11216,ENST00000439189.1
