transcript,position,rsr,total_reads
ENST00000288207.7,28,2.4591251885369534,1527
ENST00000288207.7,30,2.9363138329094114,1571
ENST00000288207.7,31,3.4041764582258653,1434
ENST00000288207.7,120,0.3432692307692307,1153
ENST00000288207.7,122,0.6878211080202868,2182
ENST00000288207.7,123,1.0641967422548706,1186
ENST00000621385.1,68,2.2120237237440104,1917
ENST00000621385.1,204,2.2074603985692387,1313
ENST00000621385.1,297,2.2474820143884893,1335
ENST00000621385.1,300,1.9224211423699915,1430
ENST00000621385.1,301,1.9547182855167649,1304
ENST00000621385.1,305,1.347782595022387,4103
ENST00000621385.1,319,1.1522576539157232,6759
ENST00000621385.1,320,1.2771428960267166,11333
ENST00000621385.1,321,1.3050618968446717,13956
ENST00000621385.1,322,0.7468688200395517,3781
ENST00000621385.1,323,1.5233088253077611,7821
ENST00000621385.1,325,1.4641210120868584,8533
ENST00000621385.1,327,1.5050830227041685,5910
ENST00000621385.1,329,1.3766709393883902,3364
ENST00000621385.1,364,1.1469778074379418,11594
ENST00000621385.1,708,2.6038888888888887,1446
ENST00000621385.1,720,2.7374749498997994,1180
ENST00000621385.1,855,0.4940359622574328,1286
ENST00000621385.1,893,1.8020214984758545,1242
ENST00000621385.1,2232,1.8856652205350688,1132
ENST00000621385.1,2233,1.9831730769230769,1164
ENST00000621385.1,2399,1.2813151239809208,2461
ENST00000484430.1,16,0.5498802481933298,1290
ENST00000484430.1,27,1.6070430622009566,2685
ENST00000484430.1,28,1.2557216127157758,6215
ENST00000484430.1,29,1.5203565539154569,4111
ENST00000484430.1,30,1.0011801592764755,5766
ENST00000484430.1,31,1.3143554135640358,4728
ENST00000484430.1,36,1.072507417063742,3756
ENST00000484430.1,37,1.524935400516796,1931
ENST00000484430.1,38,1.072507417063742,3756
ENST00000484430.1,39,1.0240269654010112,6448
ENST00000484430.1,40,0.9894722820907096,14245
ENST00000484430.1,42,1.1723182957753129,11501
ENST00000484430.1,45,1.4581953663308276,4490
ENST00000484430.1,157,0.5152374265728965,3265
ENST00000484430.1,158,0.6381128950968392,2042
ENST00000484430.1,207,0.6316509358569337,2311
ENST00000484430.1,208,0.8870166992628252,1024
ENST00000484430.1,210,1.186184898229875,3524
ENST00000484430.1,211,1.0411705527520434,2906
ENST00000484430.1,214,1.6377403437127789,2051
ENST00000484430.1,216,1.6377403437127789,2051
ENST00000484430.1,217,1.5430942053706322,3487
ENST00000484430.1,219,1.2591531264692069,7091
ENST00000484430.1,221,0.8733855230487704,6265
ENST00000484430.1,222,0.6731712728466273,14742
ENST00000484430.1,224,0.7380130156715161,23292
ENST00000484430.1,225,0.7530936163423086,26419
ENST00000484430.1,226,0.78376333935571,18747
ENST00000484430.1,230,1.5097983804366517,12872
ENST00000484430.1,246,1.2717577472211243,5339
ENST00000484430.1,290,1.4376273225460188,11272
ENST00000484430.1,525,0.8905160260616829,3985
ENST00000484430.1,526,0.8742403034248682,2927
ENST00000484430.1,527,0.8935249069826248,3056
ENST00000484430.1,529,0.7570830173229608,5789
ENST00000484430.1,530,0.7563282122527417,2694
ENST00000484430.1,531,1.2416632358995472,2869
ENST00000484430.1,533,1.0885358292409564,11199
ENST00000484430.1,534,0.9083730266972164,22093
ENST00000484430.1,535,1.0885358292409564,11199
ENST00000484430.1,537,0.6320290998880981,7063
ENST00000484430.1,541,1.1114720092049395,23207
ENST00000484430.1,543,0.9997253176900256,23357
ENST00000484430.1,544,1.2078067774813914,8994
ENST00000484430.1,545,1.0988279146734354,23935
ENST00000484430.1,547,1.2802720641306422,11175
ENST00000484430.1,554,1.381516963954904,7553
ENST00000358278.7,407,1.6463157894736842,1025
ENST00000261893.9,1602,1.2775878843277098,1007
ENST00000559844.6,160,5.031355154481493,1230
ENST00000559844.6,161,4.953721810744775,2347
ENST00000559844.6,162,4.719429061819322,2711
ENST00000559401.1,204,2.766792605247776,1034
ENST00000560861.1,24,1.1331442059711891,1213
ENST00000326648.5,3885,3.3640744388874597,1228
ENST00000261875.10,317,4.193232388898558,1233
ENST00000261875.10,550,0.3898476368159205,1805
ENST00000261875.10,552,0.4632888673886536,2810
ENST00000261875.10,553,1.8173026899654192,1937
ENST00000261875.10,555,2.1299019607843137,2984
ENST00000261875.10,557,2.088719153936545,2057
ENST00000261875.10,604,2.159119822685696,2223
ENST00000261875.10,609,2.7140888208269525,1609
ENST00000261875.10,611,2.7140888208269525,1609
ENST00000261875.10,627,2.4011815252416757,1375
ENST00000261875.10,633,1.6630326460694802,2875
ENST00000261875.10,662,1.0841684013057449,2846
ENST00000261875.10,863,1.7319660537482318,1034
ENST00000261875.10,877,0.6844062327850791,1331
ENST00000261875.10,905,1.7703962703962703,1144
ENST00000261875.10,909,0.5407473352421741,4449
ENST00000261875.10,910,0.5407473352421741,4449
ENST00000261875.10,913,0.6039625676268461,2477
ENST00000261875.10,1253,2.9599999999999995,1114
ENST00000261875.10,1450,4.064039408866996,1009
ENST00000261875.10,1576,2.0934358367829686,1151
ENST00000261875.10,1638,0.396649591582445,1037
ENST00000261875.10,1642,0.4092795171633346,1100
ENST00000261875.10,2409,2.3698959178451102,1206
ENST00000261875.10,2494,1.7931308634123069,1913
ENST00000261875.10,2496,1.7931308634123069,1913
ENST00000261875.10,2661,2.7016064257028107,1147
ENST00000261875.10,2662,2.7016064257028107,1147
ENST00000261875.10,2841,2.3890763052208834,1089
ENST00000261890.7,52,0.7723936591982697,1622
ENST00000261890.7,392,0.5474363658506881,1611
ENST00000261890.7,577,1.6056670602125147,1933
ENST00000261890.7,735,2.4197530864197527,1079
ENST00000261890.7,744,1.525309703041131,2275
ENST00000261890.7,765,2.274169921875,1200
ENST00000261890.7,1259,0.3710245405524376,1077
ENST00000261890.7,1851,4.330668743740959,1330
ENST00000319194.9,2039,1.0409387257539884,1280
ENST00000319194.9,2057,1.3509024612589977,1036
ENST00000307102.10,536,2.7429863792561533,1154
ENST00000307102.10,585,2.1479089790897907,1175
ENST00000307102.10,594,3.3449807521468764,1318
ENST00000307102.10,668,2.304803024975328,1147
ENST00000307102.10,901,1.911031361184362,1747
ENST00000307102.10,1736,1.978700425567191,1471
ENST00000307102.10,2251,1.6436212633721092,1724
ENST00000307897.10,24,13.613043187510257,2676
ENST00000307897.10,25,13.613043187510257,2676
ENST00000307897.10,259,1.2071656898231853,1369
ENST00000307897.10,2832,2.6754920099481203,1464
ENST00000327367.9,2185,0.699849288120604,1035
ENST00000497294.1,62,0.9217713616855248,1458
ENST00000497294.1,64,0.9542893028361074,1655
ENST00000249636.11,1933,1.0322912291536526,1289
ENST00000249636.11,1952,2.9097744360902253,1550
ENST00000249636.11,1953,2.6441566001422148,2270
ENST00000306917.5,4545,1.0275684779718108,1031
ENST00000306917.5,4547,2.2991735041664567,1017
ENST00000261858.7,3203,3.3757738091131078,1042
ENST00000261858.7,3546,2.2337356118463303,1121
ENST00000261858.7,4246,1.5585840809753853,1040
ENST00000260363.9,1070,1.6678747628614372,1115
ENST00000260363.9,1146,2.197178730687332,1245
ENST00000260363.9,1199,1.4327784159341836,1481
ENST00000260363.9,1624,4.2452425572772965,1209
ENST00000260363.9,2162,2.665165048543689,1311
ENST00000260363.9,2163,1.8147097629890567,2131
ENST00000260363.9,2202,2.5554650373387644,1138
ENST00000260363.9,2203,1.8796331197386609,1057
ENST00000357790.5,3,0.9571710380300074,8519
ENST00000357790.5,4,0.7173464959695164,66803
ENST00000357790.5,5,0.669720703962141,49530
ENST00000260379.11,2,0.6875097827178911,65186
ENST00000260379.11,4,0.9417405362949062,45100
ENST00000260379.11,6,1.7539036664270309,23002
ENST00000260379.11,11,1.4922826682645876,50329
ENST00000488122.2,629,1.3607701944622033,41831
ENST00000488122.2,630,1.4057262403797013,32034
ENST00000488122.2,631,1.4057262403797013,32034
ENST00000488122.2,632,0.7215692778988664,9894
ENST00000488122.2,634,1.2636489820814387,56587
ENST00000488122.2,635,1.2636489820814387,56587
ENST00000488122.2,640,1.1139328063200302,50058
ENST00000488122.2,649,1.066506628887536,39313
ENST00000357769.4,382,2.368477078109476,2042
ENST00000357769.4,383,2.368477078109476,2042
ENST00000261862.8,7128,1.129255376634605,1259
ENST00000261862.8,7129,1.129255376634605,1259
ENST00000261862.8,7148,1.8213315955251441,1410
ENST00000261862.8,7169,1.83869825264544,6064
ENST00000261862.8,7170,1.83869825264544,6064
ENST00000261862.8,7173,2.831033912324235,2544
ENST00000379887.9,1025,0.953034923068289,1375
ENST00000379887.9,1754,2.8901259559154298,1295
ENST00000379887.9,1755,2.8901259559154298,1295
ENST00000379887.9,1877,2.554832945876841,1510
ENST00000379887.9,2526,7.490730686048924,1564
ENST00000379887.9,2527,6.502087494176557,1977
ENST00000268057.9,358,1.3957773295049156,1699
ENST00000268057.9,359,0.7204408291786932,1137
ENST00000268057.9,360,1.1527409560130073,1551
ENST00000268057.9,365,1.2787314422057263,1555
ENST00000268057.9,367,1.7027008993099808,2997
ENST00000268057.9,369,1.6256961942856218,3062
ENST00000268057.9,966,3.0253370831031576,1025
ENST00000559073.1,334,2.5608667941363925,1109
ENST00000559073.1,336,2.2688718336756386,1765
ENST00000559073.1,338,2.0331542771327906,1235
ENST00000559465.1,214,0.4439042498871628,1002
ENST00000559073.1,1157,0.8620026525198939,1137
ENST00000559073.1,1158,0.8620026525198939,1137
ENST00000395066.9,313,2.602814260717882,1451
ENST00000352410.9,101,0.9290951327709372,1422
ENST00000352410.9,108,8.844936708860757,1031
ENST00000352410.9,109,8.844936708860757,1031
ENST00000566843.1,41,0.8130387892726422,1079
ENST00000480484.5,66,2.4365478257460045,1731
ENST00000480484.5,124,2.204085662728541,1277
ENST00000480484.5,254,0.3498834753943698,1150
ENST00000308275.8,498,1.2617375095456116,1501
ENST00000308275.8,646,3.898734177215191,1009
ENST00000308275.8,891,2.218627773270452,1422
ENST00000308275.8,936,2.498673561786139,1133
ENST00000308275.8,1080,1.876440756108806,1140
ENST00000308275.8,1145,1.7124901806755697,1012
ENST00000558598.1,3464,2.037305699481865,1753
ENST00000558598.1,3476,0.6052354445614563,2495
ENST00000558598.1,3576,2.219735302113731,3713
ENST00000299518.7,100,1.1854563155757525,1103
ENST00000299518.7,147,0.39816933638443935,1195
ENST00000299518.7,155,1.8151571164510167,1521
ENST00000299518.7,158,1.3684298114712241,4448
ENST00000299518.7,161,1.5814208554870357,8505
ENST00000299518.7,162,1.319245810293176,6903
ENST00000299518.7,163,1.5508211843972046,7561
ENST00000299518.7,165,1.578251952811052,5256
ENST00000299518.7,175,1.6744286271003828,4709
ENST00000299518.7,177,1.6744286271003828,4709
ENST00000299518.7,182,2.372734493465232,2807
ENST00000299518.7,188,1.7211307565438092,3916
ENST00000299518.7,438,2.5450532724505326,1163
ENST00000299518.7,874,2.077709493780284,1105
ENST00000299518.7,997,0.994362179167156,2707
ENST00000299518.7,998,1.6429571984435796,1266
ENST00000299518.7,1000,4.080817610062893,1211
ENST00000299518.7,1006,1.8680848700288823,1550
ENST00000299518.7,1602,1.8137474821461268,2313
ENST00000299518.7,1603,1.8137474821461268,2313
ENST00000299518.7,1831,2.8308351177730184,1126
ENST00000413382.6,16,0.5592389344114832,3269
ENST00000413382.6,17,0.5942174490558603,6217
ENST00000413382.6,18,0.5862274228331426,3477
ENST00000044462.12,2,0.7798039662639618,1030
ENST00000044462.12,5,1.285100061011935,1832
ENST00000044462.12,14,1.2464199397134788,3308
ENST00000044462.12,49,1.7646053293112114,1271
ENST00000044462.12,50,1.5640686922060767,1939
ENST00000044462.12,66,1.59693627698956,4228
ENST00000044462.12,106,1.943908221149776,1737
ENST00000044462.12,127,1.8356344135098128,1449
ENST00000044462.12,128,0.6921194159076908,2832
ENST00000044462.12,140,1.6851886615355736,1714
ENST00000044462.12,171,1.5889561910128187,3064
ENST00000044462.12,177,1.5118917925666984,5590
ENST00000044462.12,410,1.7223396226000378,6256
ENST00000044462.12,412,1.9286676923443893,3286
ENST00000044462.12,613,1.6545745920745922,4528
ENST00000044462.12,753,1.529832066627224,2265
ENST00000331268.9,144,5.594540995995714,2235
ENST00000331268.9,145,5.61779469565991,2498
ENST00000331268.9,146,4.859840232389251,1035
ENST00000331268.9,149,8.508196254339968,1696
ENST00000331268.9,154,7.099179031908271,1272
ENST00000331268.9,155,5.747405739671548,1702
ENST00000331268.9,156,8.443447377406027,3657
ENST00000331268.9,157,9.698765432098766,1606
ENST00000331268.9,158,6.936434799289298,3942
ENST00000331268.9,159,9.182914443105526,2500
ENST00000331268.9,161,6.9642081964664255,1235
ENST00000331268.9,164,19.189867948105345,4330
ENST00000331268.9,165,19.853432237566274,6020
ENST00000331268.9,166,16.06356425639018,8667
ENST00000331268.9,167,16.268773387786247,7821
ENST00000331268.9,168,17.543847829218404,5031
ENST00000331268.9,169,5.500621118012424,1490
ENST00000331268.9,171,5.055196389143668,5328
ENST00000331268.9,172,4.2832975525976815,2292
ENST00000331268.9,173,8.755567995946034,9503
ENST00000331268.9,174,8.146767749850099,9321
ENST00000331268.9,175,8.290309874047276,8779
ENST00000331268.9,181,2.201623248416711,3516
ENST00000331268.9,190,2.133783327963778,8721
ENST00000331268.9,191,1.9358907359970632,6276
ENST00000331268.9,484,0.4318801269843908,1182
ENST00000558522.5,852,0.7737015182436238,1862
ENST00000558522.5,853,0.7623698154974631,2375
ENST00000559345.5,529,0.7131595273000928,1317
ENST00000559345.5,531,0.5844660194174757,1184
ENST00000559345.5,532,0.8599488351407539,4562
ENST00000559345.5,533,1.076845143067665,2838
ENST00000559345.5,534,0.5029002725557342,1724
ENST00000559345.5,536,0.7541369304368285,1822
ENST00000559345.5,537,0.6321619113894689,1947
ENST00000559345.5,539,2.0172802404207366,1198
ENST00000559345.5,545,1.3290860083312912,2732
ENST00000559345.5,549,2.0114653945936896,5049
ENST00000559345.5,551,2.0114653945936896,5049
ENST00000559345.5,555,1.5744466256447107,6747
ENST00000559345.5,556,1.5744466256447107,6747
ENST00000559345.5,566,1.6828849456210646,4685
ENST00000559345.5,569,1.5839964121408523,5125
ENST00000559345.5,786,1.7918367346938773,1366
ENST00000559345.5,787,1.794766712092804,1743
ENST00000299705.10,32,1.0818447929382802,1134
ENST00000299705.10,33,0.5242350451348433,1517
ENST00000299705.10,41,1.3595972791251523,1430
ENST00000299705.10,62,2.2685185185185186,1217
ENST00000299705.10,249,1.6203459485984173,2558
ENST00000299705.10,250,1.6203459485984173,2558
ENST00000299705.10,283,3.3904971059397937,2274
ENST00000558562.1,127,2.016122347480106,1787
ENST00000558562.1,128,0.7587109672505711,2728
ENST00000558562.1,136,2.1230923966654416,2805
ENST00000558562.1,141,1.4884135472370768,2102
ENST00000558562.1,199,1.5183789838102026,2250
ENST00000558562.1,214,1.5050727165193132,5496
ENST00000558562.1,216,1.5050727165193132,5496
ENST00000558562.1,347,1.7195121951219514,1318
ENST00000558562.1,410,1.9871794871794872,1209
ENST00000558562.1,473,1.3147153203014603,3505
ENST00000558562.1,601,2.1225260885210497,1796
ENST00000558562.1,682,1.6290275761973876,1785
ENST00000558562.1,699,2.1853377544438795,3726
ENST00000558562.1,746,1.4909872082804412,2337
ENST00000558562.1,861,1.4728935698447891,1920
ENST00000261749.11,321,0.842124542124542,1058
ENST00000261749.11,322,0.842124542124542,1058
ENST00000261749.11,497,2.0152905198776763,1202
ENST00000261749.11,598,2.9790476190476185,1270
ENST00000261749.11,599,2.9790476190476185,1270
ENST00000261749.11,620,2.7735029313481516,1590
ENST00000261749.11,797,1.1447790515046752,1213
ENST00000261749.11,849,2.2255172413793103,1500
ENST00000261749.11,850,2.2255172413793103,1500
ENST00000261749.11,919,2.4439910219059353,3217
ENST00000261749.11,920,2.587723928094632,2281
ENST00000261749.11,1100,0.537468982630273,1530
ENST00000261749.11,1102,1.9743589743589745,1004
ENST00000583188.1,136,3.3866943866943866,1022
ENST00000325844.9,129,1.5983562040624206,1866
ENST00000325844.9,131,1.5983562040624206,1866
ENST00000325844.9,148,1.7763634169884166,1345
ENST00000325844.9,152,1.9405375552282769,1663
ENST00000325844.9,153,1.7346938775510203,1070
ENST00000325844.9,156,2.967391304347826,1238
ENST00000325844.9,172,0.7841486820344242,2450
ENST00000558548.5,120,1.4308110367892977,2264
ENST00000558548.5,126,0.7274339116194884,4552
ENST00000558548.5,127,0.6373517335766423,3205
ENST00000558548.5,131,1.5767741023466209,2748
ENST00000558548.5,197,2.168734835355286,1523
ENST00000558548.5,199,2.168734835355286,1523
ENST00000561262.1,274,1.095065710394822,1029
ENST00000561262.1,492,2.463209882814485,1708
ENST00000310775.12,32,2.1126733681697334,1114
ENST00000310775.12,659,0.95441498086386,1135
ENST00000310775.12,661,0.95441498086386,1135
ENST00000310775.12,1830,3.9127006084088656,1221
ENST00000310775.12,2108,2.548051919704231,1137
ENST00000310775.12,2494,0.958041958041958,1178
ENST00000310775.12,2495,0.958041958041958,1178
ENST00000310775.12,2666,0.4537578818018103,1323
ENST00000310775.12,2698,2.1451804482033037,1537
ENST00000696721.1,602,0.9621212438001808,2648
ENST00000696721.1,604,1.1614607614607615,1912
ENST00000696721.1,608,1.7153846153846155,2033
ENST00000696721.1,610,1.7025614518722718,3164
ENST00000696721.1,612,1.8845720883244328,3394
ENST00000696721.1,614,1.713936181058212,3597
ENST00000696721.1,615,1.8853944562899787,3818
ENST00000696721.1,617,1.9166968717989123,2615
ENST00000696721.1,620,1.5639810136207308,5180
ENST00000696721.1,621,0.5495920996135679,1049
ENST00000696721.1,622,1.6051639770952628,3277
ENST00000696721.1,5158,0.6513852736460717,1748
ENST00000566615.1,427,3.2862789384528517,1063
ENST00000566615.1,429,3.2862789384528517,1063
ENST00000566615.1,444,1.621617677715239,1463
ENST00000566615.1,445,1.2709912740343343,2138
ENST00000566615.1,453,2.6446453273642208,1736
ENST00000566615.1,454,1.82635342185904,1782
ENST00000566615.1,455,1.82635342185904,1782
ENST00000331497.3,386,2.4889228418640186,1338
ENST00000331497.3,388,2.4889228418640186,1338
ENST00000331497.3,495,0.5579237349572278,1008
ENST00000331497.3,667,0.8225238481899508,3126
ENST00000331497.3,668,0.9550505050505049,2229
ENST00000331497.3,761,0.4569096209912537,1141
ENST00000331497.3,888,1.9230507088331512,1377
ENST00000331497.3,1011,1.7307426636601126,2339
ENST00000331497.3,1100,2.0884160393301583,1441
ENST00000331497.3,1101,2.11087420042644,1182
ENST00000331497.3,1278,1.7233263598326358,1135
ENST00000331497.3,1478,2.0820860248936506,1456
ENST00000331497.3,1493,1.5106085526315791,1548
ENST00000268182.10,59,1.197976620829372,1060
ENST00000268182.10,329,1.203985659874991,1234
ENST00000268182.10,397,1.7623176438205341,1848
ENST00000268182.10,398,1.7623176438205341,1848
ENST00000268182.10,420,2.0963855421686746,1109
ENST00000268182.10,425,1.8912368222891565,1367
