chromosome,position,rsr,t_read,c_read,total_reads,strand
chr22,45944615,0.9227423748205228,2341,1898,4239,+
chr22,45946472,2.223539172691715,1339,766,2105,+
chr22,45946476,1.7540472175379425,1757,1185,2942,+
chr22,45946482,1.965872189204093,1425,858,2283,+
chr22,45958817,0.5621913645380492,1109,816,1925,+
chr22,45958879,1.500936843053429,1565,1217,2782,+
chr22,45958978,1.8635404175470913,1445,950,2395,+
chr22,45958982,2.459459459459459,727,517,1244,+
chr22,45959068,1.8646307237744904,3882,2690,6572,+
chr22,45959069,1.8646307237744904,3882,2690,6572,+
chr22,45959126,1.3625954198473282,1257,1047,2304,+
chr22,45996366,2.197465201288146,753,503,1256,+
chr22,45996403,2.4547629703023186,647,567,1214,+
chr22,46068040,0.8352933038184834,689,555,1244,+
chr22,46068041,1.3397557906165691,1137,867,2004,+
chr22,46068042,0.8352933038184834,689,555,1244,+
chr22,46068043,1.0036002304147464,605,433,1038,+
chr22,46085592,1.2659459112180071,889,748,1637,+
chr22,46085627,0.2897455278407659,574,440,1014,+
chr22,46085646,1.5435153583617747,803,585,1388,+
chr22,46096210,0.5947779862414009,826,614,1440,+
chr22,46096211,1.5553246753246752,997,824,1821,+
chr22,46098577,1.5739644970414202,987,675,1662,+
chr22,46098592,0.6611874513870885,1243,1014,2257,+
chr22,46114319,1.7530944625407163,1195,920,2115,+
chr22,46125333,1.923371010638298,1101,751,1852,+
chr22,46134623,1.7973034770953245,1582,1152,2734,+
chr22,46134624,1.7973034770953245,1582,1152,2734,+
chr22,46134649,0.6246147919876733,845,648,1493,+
chr22,46134650,1.5961773700305812,802,653,1455,+
chr22,46136296,1.6568314726209463,812,626,1438,+
chr22,46136335,3.0277432712215324,913,689,1602,+
chr22,46202892,1.9602911670010732,976,738,1714,+
chr22,46239037,1.4597861331493618,1373,1114,2487,+
chr22,46239620,1.4559747131175704,1557,1154,2711,+
chr22,47059945,0.37994504458825135,635,460,1095,+
chr22,47059954,1.7169892255767998,607,471,1078,+
chr22,47064732,4.202671428247234,693,394,1087,+
chr22,47073948,1.8639900515701144,610,498,1108,+
chr22,47074700,3.693461418945344,651,416,1067,+
chr22,47075162,4.540629598035173,736,587,1323,+
chr22,47075163,4.540629598035173,736,587,1323,+
chr22,47075474,1.8597518610421835,913,649,1562,+
chr22,50355362,0.761237897648686,628,481,1109,+
chr22,50355364,0.761237897648686,628,481,1109,+
chr22,50356836,2.352027412003039,871,565,1436,+
chr22,50357221,0.7071590451479113,727,542,1269,+
chr22,50357360,32.616898614829516,2911,1506,4417,+
chr22,50357361,32.616898614829516,2911,1506,4417,+
chr22,50357362,32.616898614829516,2911,1506,4417,+
chr22,50357440,0.4122621564482029,610,472,1082,+
chr22,50357453,1.0540958268933538,857,646,1503,+
chr22,50357454,1.0540958268933538,857,646,1503,+
chr22,50357480,0.6480872069107363,821,571,1392,+
chr22,50357509,1.6157565415244597,896,585,1481,+
chr22,50877052,2.6051688001647144,721,521,1242,+
chr22,50877053,3.4011129033509744,737,555,1292,+
chrX,1419385,0.4649624060150376,772,531,1303,+
chrX,1419387,0.4220540913397226,975,655,1630,+
chrX,1419389,2.296704336597666,699,440,1139,+
chrX,1419410,2.0187057633973717,1330,988,2318,+
chrX,1419411,2.0187057633973717,1330,988,2318,+
chrX,1419412,2.0187057633973717,1330,988,2318,+
chrX,1419414,2.0952759908924112,1480,886,2366,+
chrX,1419416,2.0952759908924112,1480,886,2366,+
chrX,1422906,1.4269519577956045,989,617,1606,+
chrX,1422907,0.8705491491023224,1034,606,1640,+
chrX,1718185,1.8313753465627647,1577,1289,2866,+
chrX,1718186,1.8597318055333227,1879,1594,3473,+
chrX,1718187,2.3716153127917834,1142,1070,2212,+
chrX,1718188,2.2442750861912537,870,834,1704,+
chrX,2609339,1.384149160241932,1332,874,2206,+
chrX,2632474,0.988793671720501,999,887,1886,+
chrX,2632476,1.404890382595984,1530,1233,2763,+
chrX,2635656,0.5411139455782313,1156,783,1939,+
chrX,2635657,0.5411139455782313,1156,783,1939,+
chrX,2635665,1.6638764729784643,705,534,1239,+
chrX,2635677,0.408268156424581,782,536,1318,+
chrX,2635678,2.731179971988796,760,475,1235,+
chrX,2638433,1.666519586213659,606,522,1128,+
chrX,2641355,1.9193438140806558,701,538,1239,+
chrX,2641390,1.2521098230521448,1518,1369,2887,+
chrX,2641391,1.041995231982395,946,930,1876,+
chrX,2641399,1.0360742705570292,944,724,1668,+
chrX,2641400,1.4863933023973483,1503,1175,2678,+
chrX,2644325,0.2288657485164035,583,457,1040,+
chrX,2644384,1.895064935064935,607,524,1131,+
chrX,2644405,1.845,737,559,1296,+
chrX,2644408,1.9207006369426751,814,627,1441,+
chrX,2644409,1.7497921186049958,1624,1216,2840,+
chrX,2656273,1.6786911899197234,825,756,1581,+
chrX,2658857,0.6480384022756904,809,648,1457,+
chrX,2658887,1.310499942866723,1562,1215,2777,+
chrX,2658915,1.568953301127214,640,574,1214,+
chrX,2658934,0.5159663865546219,613,594,1207,+
chrX,2658938,1.8008058176100628,732,423,1155,+
chrX,2658973,0.6433542976939203,958,674,1632,+
chrX,2659180,1.2062193821770166,525,508,1033,+
chrX,2659188,1.125971465225744,1437,1233,2670,+
chrX,2659189,1.8618607954545452,748,511,1259,+
chrX,2659190,0.9550213688878315,1157,1133,2290,+
chrX,2659216,2.092295345104334,631,622,1253,+
chrX,2659218,0.5226183672572208,742,528,1270,+
chrX,7108996,1.8064199113616681,709,544,1253,+
chrX,7252068,1.7862744185095247,750,635,1385,+
chrX,7268632,1.4133934145631792,620,389,1009,+
chrX,7269474,7.082886264501436,640,466,1106,+
chrX,7270921,3.042461885940147,928,769,1697,+
chrX,7270922,3.2302636049053834,1752,1541,3293,+
chrX,7270923,3.2302636049053834,1752,1541,3293,+
chrX,7270924,3.420681423611111,1260,1151,2411,+
chrX,7270926,4.614991683358762,945,901,1846,+
chrX,9687275,1.176678445229682,1109,565,1674,+
chrX,9687276,1.176678445229682,1109,565,1674,+
chrX,9687277,1.176678445229682,1109,565,1674,+
chrX,9687319,2.0951304085632443,1068,736,1804,+
chrX,11136686,2.4818976757361635,805,565,1370,+
chrX,12817493,0.6810572508327882,745,592,1337,+
chrX,12993226,1.0397909590400218,43326,31540,74866,+
chrX,12993227,1.0753213977114011,10477,7796,18273,+
chrX,12993228,1.0397909590400216,43326,31540,74866,+
chrX,12995028,0.564794436129941,1221,613,1834,+
chrX,12995034,1.355793509573247,4424,2578,7002,+
chrX,12995037,1.0231953542006818,6056,4002,10058,+
chrX,12995038,1.0231953542006818,6056,4002,10058,+
chrX,12995039,1.625542784163474,2235,1130,3365,+
chrX,12995061,1.3113499029338582,2639,1502,4141,+
chrX,12995063,1.4217421223614513,3640,1964,5604,+
chrX,12995064,1.3422439759036144,2874,1659,4533,+
chrX,12995066,0.9770625209399352,21726,13868,35594,+
chrX,12995067,1.0074428044027228,8572,4607,13179,+
chrX,12995068,1.0945121481213136,13244,8828,22072,+
chrX,12995070,1.3320998157530703,10084,5601,15685,+
chrX,12995071,1.3320998157530703,10084,5601,15685,+
chrX,12995074,0.7398579321231255,4686,3438,8124,+
chrX,12995078,1.8492086464522892,4368,2860,7228,+
chrX,12995174,3.2711913453833135,9796,2041,11837,+
chrX,12995175,3.2711913453833135,9796,2041,11837,+
chrX,12995188,84.34671480871631,38316,18857,57173,+
chrX,12995189,84.34671480871631,38316,18857,57173,+
chrX,12995204,0.6669507136149637,4626,3656,8282,+
chrX,13726844,2.0272952853598016,816,428,1244,+
chrX,13726846,2.0272952853598016,816,428,1244,+
chrX,13726848,1.264736210715146,798,518,1316,+
chrX,13726856,0.5527563571817944,1051,629,1680,+
chrX,13726861,1.7957635983263598,762,477,1239,+
chrX,13727140,1.5325171475528983,1595,1150,2745,+
chrX,13727235,4.87784679089027,759,482,1241,+
chrX,13727361,1.8220461245850508,1121,744,1865,+
chrX,16753423,2.309282559773994,810,552,1362,+
chrX,16753424,1.8214285714285716,611,447,1058,+
chrX,16778375,3.0335959320186023,864,610,1474,+
chrX,16778397,0.7057612188812171,855,669,1524,+
chrX,16861633,1.1242668691803104,1082,767,1849,+
chrX,16861634,1.0596776674336925,853,583,1436,+
chrX,17772393,1.7083333333333333,696,407,1103,+
chrX,17772700,1.9703216408733641,934,667,1601,+
chrX,19368122,1.1821423819028607,1032,834,1866,+
chrX,19368123,1.052083063896648,2778,2179,4957,+
chrX,19368124,0.5494140624999999,1066,879,1945,+
chrX,19368127,2.4957969865186365,561,484,1045,+
chrX,19369475,0.9534203145957808,1116,833,1949,+
chrX,19369476,0.9534203145957808,1116,833,1949,+
chrX,19372624,3.0434782608695654,1028,587,1615,+
chrX,19372625,3.0434782608695654,1028,587,1615,+
chrX,19372645,1.2354405089684697,1105,778,1883,+
chrX,19372654,1.7241886171213545,1563,1062,2625,+
chrX,19372655,1.6923145808794489,2342,1556,3898,+
chrX,19373473,1.6888061245603145,741,536,1277,+
chrX,19373488,2.532701736890219,801,572,1373,+
chrX,19373527,1.8997668997669,814,593,1407,+
chrX,19373565,1.110297809135575,2025,1392,3417,+
chrX,19373809,1.854971131945548,1029,650,1679,+
chrX,19377063,2.0140539672341795,808,565,1373,+
chrX,19377724,0.4835164835164836,725,461,1186,+
chrX,19377807,1.756989247311828,930,650,1580,+
chrX,19377841,0.9978735550164121,1370,1273,2643,+
chrX,19377842,0.9978735550164121,1370,1273,2643,+
chrX,21958938,3.0586981996377967,775,446,1221,+
chrX,21958939,2.2976594983034135,915,654,1569,+
chrX,21985331,0.9704105895434413,1379,917,2296,+
chrX,21985332,0.4954154191616766,1058,667,1725,+
chrX,21985377,2.0194696453874603,1828,1108,2936,+
chrX,21985379,2.0194696453874603,1828,1108,2936,+
chrX,21985384,1.7878787878787878,1061,692,1753,+
chrX,21985399,1.7339246119733926,781,409,1190,+
chrX,21985401,0.5510189826608596,2272,1414,3686,+
chrX,21985402,1.5331010452961673,615,450,1065,+
chrX,21985403,0.5905095052711101,3265,1943,5208,+
chrX,21985415,1.7560011709601875,3482,2195,5677,+
chrX,21985417,1.7560011709601875,3482,2195,5677,+
chrX,21985423,1.6543851717902354,1688,947,2635,+
chrX,21995181,2.8717105263157894,872,512,1384,+
chrX,21995212,1.6926488706365506,643,486,1129,+
chrX,21996153,0.487408834457135,758,558,1316,+
chrX,21997001,1.4373245140864237,2109,1673,3782,+
chrX,22012499,2.023635779142852,1239,845,2084,+
chrX,22012525,2.381374722838137,715,409,1124,+
chrX,22012702,1.8181818181818183,703,483,1186,+
chrX,22012703,2.0368589743589745,712,597,1309,+
chrX,22012725,0.5222948523403759,941,658,1599,+
chrX,22012793,1.3117726569070502,3165,2282,5447,+
chrX,22012847,1.1080612557496639,1277,957,2234,+
chrX,23093954,1.9280494658836909,805,623,1428,+
chrX,23685640,0.7488180567699483,1624,892,2516,+
chrX,23685666,2.0555320247881452,2075,1278,3353,+
chrX,23685667,1.9293487359785702,803,542,1345,+
chrX,23685714,2.0238119092558344,949,675,1624,+
chrX,23685716,2.0187620889748548,851,469,1320,+
chrX,23685748,3.3996945724312453,1547,1141,2688,+
chrX,23685751,2.0655679603048025,751,593,1344,+
chrX,23685829,2.0893553223388306,870,579,1449,+
chrX,23685847,1.6767676767676765,663,575,1238,+
chrX,23685901,0.6371308016877637,905,710,1615,+
chrX,23685910,1.7747815738256354,2792,2107,4899,+
chrX,23685914,1.041419836417057,2850,1798,4648,+
chrX,23685915,1.041419836417057,2850,1798,4648,+
chrX,23685924,1.4967527781786694,3456,2196,5652,+
chrX,23685925,1.5370369046355525,4284,2917,7201,+
chrX,23697281,1.557170107719928,1585,1113,2698,+
chrX,23697285,1.0237301880244656,5107,3670,8777,+
chrX,23701818,2.083109559613319,1069,930,1999,+
chrX,23801300,0.46308324914421106,871,781,1652,+
chrX,23801314,1.4509666476409266,859,602,1461,+
chrX,23801318,1.3558474108479328,1457,1248,2705,+
chrX,23801320,1.3558474108479328,1457,1248,2705,+
chrX,23801421,1.4336283185840708,3914,3276,7190,+
chrX,23801422,1.4336283185840708,3914,3276,7190,+
chrX,23801448,1.4890477155320943,4733,3227,7960,+
chrX,23801450,1.5253037775179217,3260,2313,5573,+
chrX,23801451,1.5269152848933647,3959,2717,6676,+
chrX,23801456,0.6969764339706536,3431,2703,6134,+
chrX,23801464,0.8081107702909706,3852,2870,6722,+
chrX,23801466,1.4518783197531018,4408,2936,7344,+
chrX,23801473,0.7878046279522849,4903,3441,8344,+
chrX,23801517,1.6274126017826411,3045,2048,5093,+
chrX,23801526,1.6488504048024326,12508,9349,21857,+
chrX,23801787,2.1997437399629187,23026,20011,43037,+
chrX,23801788,1.9807083813846116,34769,29533,64302,+
chrX,23801800,1.702823770472028,36586,34462,71048,+
chrX,23801801,1.6456120057228092,13514,12102,25616,+
chrX,23802202,2.3506921416170203,1087,517,1604,+
chrX,23802235,2.249297529040294,1687,932,2619,+
chrX,23802237,2.134449208723986,3848,2071,5919,+
chrX,23802239,2.104678458346981,2786,1703,4489,+
chrX,23802240,2.0148590441303837,3373,1950,5323,+
chrX,23802473,2.2355947394784095,1170,704,1874,+
chrX,23802560,1.5412306747151734,575,435,1010,+
chrX,23802792,1.5465721715630343,1236,742,1978,+
chrX,23802793,1.2648318042813456,1033,653,1686,+
chrX,23802794,1.2648318042813456,1033,653,1686,+
chrX,23802803,1.042273246600081,807,630,1437,+
chrX,23802805,1.042273246600081,807,630,1437,+
chrX,23802847,0.4120458653595332,1674,1043,2717,+
chrX,23802854,0.8098419606958506,2805,1611,4416,+
chrX,23802855,0.8098419606958506,2805,1611,4416,+
chrX,23802856,0.8098419606958506,2805,1611,4416,+
chrX,23803670,1.3551505311223209,6176,4658,10834,+
chrX,23803852,0.8863554791407458,22840,16453,39293,+
chrX,23803853,0.9373097006691641,24279,18066,42345,+
chrX,23803854,1.1996998572295043,29435,23072,52507,+
chrX,23803855,1.2346402879043725,26409,20767,47176,+
chrX,23803858,0.8196514134650942,5050,3751,8801,+
chrX,23803894,2.2314755742993846,19067,15028,34095,+
chrX,23803953,1.2665677764877588,4952,3811,8763,+
chrX,23804113,1.6515287769784173,3672,3279,6951,+
chrX,24073785,0.4637302708616225,2517,1800,4317,+
chrX,24073786,0.46154900794179954,3991,2732,6723,+
chrX,24078292,1.7602739726027397,1027,583,1610,+
chrX,24080538,2.3677605280282608,1414,1040,2454,+
chrX,24080546,1.4187342027886767,4990,3681,8671,+
chrX,24084175,2.690982776089159,663,422,1085,+
chrX,24084181,2.2570277240490006,1320,939,2259,+
chrX,24084182,2.2570277240490006,1320,939,2259,+
chrX,24089728,1.4730051557615458,2367,1744,4111,+
chrX,24091222,0.6997765939164805,1017,758,1775,+
chrX,24091223,1.5570511855882958,1571,1042,2613,+
chrX,24091241,1.9082986730045552,1174,764,1938,+
chrX,24091248,2.0888704318936875,1005,773,1778,+
chrX,24094855,1.8824040688998993,1161,644,1805,+
chrX,24094863,2.5942580421999306,599,412,1011,+
chrX,24094952,0.48249664829435424,1895,1175,3070,+
chrX,24095057,2.0839808046863513,1884,1184,3068,+
chrX,24095058,2.4835504336592042,2151,1408,3559,+
chrX,24095060,4.108974358974359,640,431,1071,+
chrX,24095061,1.9838554679992315,793,472,1265,+
chrX,24095063,1.8397877984084883,1155,714,1869,+
chrX,24095065,1.1292977758218765,1516,1063,2579,+
chrX,24095070,0.6774716962082985,2696,1952,4648,+
chrX,24095071,0.6873621489943049,2319,1641,3960,+
chrX,24095288,0.844506491535976,2381,1256,3637,+
chrX,24095289,0.8230500390608938,1651,828,2479,+
chrX,24095290,0.9500829467979583,2349,1230,3579,+
chrX,24095291,1.2858846918489064,1022,502,1524,+
chrX,24095294,1.643853778561634,995,531,1526,+
chrX,24095309,2.283983451536643,1309,939,2248,+
chrX,24095310,2.0409742384575127,2742,1904,4646,+
chrX,24095451,0.7795335037620071,2280,1486,3766,+
chrX,24095452,1.2491230889442013,2255,1539,3794,+
chrX,24095453,1.3933466291469734,1353,881,2234,+
chrX,24095672,1.6520763187429854,735,593,1328,+
chrX,24095773,2.36441893830703,720,573,1293,+
chrX,24095850,1.5643141554619426,752,558,1310,+
chrX,24095899,1.1546338922781918,2692,1942,4634,+
chrX,24095900,1.4563311373764771,1178,793,1971,+
chrX,24096456,1.7310696463441095,590,418,1008,+
chrX,24096535,1.9012286052217489,1119,722,1841,+
chrX,24096590,0.3923007450891849,694,411,1105,+
chrX,24722508,2.461166785969936,808,507,1315,+
chrX,24722536,0.5135928328699413,664,497,1161,+
chrX,24722541,2.160094637223975,912,633,1545,+
chrX,24722542,2.230824786942077,1403,988,2391,+
chrX,24722544,2.116788321167883,956,684,1640,+
chrX,24735062,2.164450683489171,591,452,1043,+
chrX,30649046,0.6324524312896407,1157,859,2016,+
chrX,38663536,0.34720953075133193,884,773,1657,+
chrX,38664435,2.129120879120879,699,391,1090,+
chrX,38664436,3.955019476280538,1255,878,2133,+
chrX,38664637,2.584375,826,479,1305,+
chrX,38664638,2.584375,826,479,1305,+
chrX,38664914,9.273624450903979,964,815,1779,+
chrX,38664915,8.734954294719747,1149,903,2052,+
chrX,38664916,14.057542088870715,798,724,1522,+
chrX,38664980,7.817642712352058,958,682,1640,+
chrX,38664981,7.0599841680382935,1536,1186,2722,+
chrX,38665229,1.1053652230122817,569,475,1044,+
chrX,38665231,1.1053652230122817,569,475,1044,+
chrX,38665580,2.077364994255075,677,372,1049,+
chrX,38665590,1.6206060606060604,763,439,1202,+
chrX,40448298,1.2737732457933322,785,566,1351,+
chrX,40448321,2.0770290271029856,776,521,1297,+
chrX,40450612,1.96602114767732,590,442,1032,+
chrX,40458916,1.7247474747474747,682,431,1113,+
chrX,40458947,1.7408239700374533,580,444,1024,+
chrX,40465638,1.0852385944820968,1453,1071,2524,+
chrX,40465734,2.095428001709158,612,412,1024,+
chrX,41196688,1.323884401464946,847,600,1447,+
chrX,41196704,1.1376879402367028,705,527,1232,+
chrX,41203284,2.240104166666667,758,575,1333,+
chrX,41203291,0.6080412231337717,943,601,1544,+
chrX,41203306,0.6529276912790142,1518,1101,2619,+
chrX,41203307,1.4678244237385198,3728,3072,6800,+
chrX,41203308,1.4678244237385198,3728,3072,6800,+
chrX,41203309,1.4678244237385198,3728,3072,6800,+
chrX,41203364,0.6392625056672208,845,508,1353,+
chrX,41203506,0.7903833722838247,892,594,1486,+
chrX,41203630,1.797979797979798,622,538,1160,+
chrX,41204722,1.6849036506245765,695,448,1143,+
chrX,41204753,5.011473962930275,834,514,1348,+
chrX,41205516,3.0026132404181185,765,491,1256,+
chrX,41205527,1.5592366816856615,794,538,1332,+
chrX,41205643,1.9585687382297552,639,471,1110,+
chrX,41206910,0.44983673702038957,722,482,1204,+
chrX,41206932,2.7332489144092427,779,534,1313,+
chrX,41206967,1.8974293059125964,670,388,1058,+
chrX,41207133,2.477637315369869,1391,1190,2581,+
chrX,41207135,2.711535546460512,831,732,1563,+
chrX,41207370,4.278145695364239,968,603,1571,+
chrX,41207452,1.5133887538552668,4193,4244,8437,+
chrX,41207454,1.1928577574662018,7723,6724,14447,+
chrX,41207875,0.6448042870456664,1024,739,1763,+
chrX,41208014,1.5384548611111113,957,639,1596,+
chrX,41208086,2.7572406529752502,747,632,1379,+
chrX,41208089,1.8832502304069614,1716,1387,3103,+
chrX,41208276,1.7231674018063432,585,528,1113,+
chrX,41208320,1.961930326217496,1174,817,1991,+
chrX,41208334,1.630540037243948,795,536,1331,+
chrX,41208607,0.6230376766091053,634,489,1123,+
chrX,41208690,2.9829457364341083,591,429,1020,+
chrX,41209227,1.951996026051235,1820,1361,3181,+
chrX,47044738,1.7822290374995406,698,453,1151,+
